source_code,name_pt,name_en,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
346,"Carne, bovina, contra-filé, sem gordura, grelhado",,193.69156666666663,35.88333333333333,0.0,4.486666666666667
347,"Carne, bovina, costela, assada",,373.03886666666665,28.80666666666667,0.0,27.72
348,"Carne, bovina, costela, crua",,357.72246666666666,16.706666666666667,0.0,31.75
349,"Carne, bovina, coxão duro, sem gordura, cozido",,216.616066666667,31.88,0.0,8.923333333333334
350,"Carne, bovina, coxão duro, sem gordura, cru",,147.96633333333335,21.513333333333335,0.0,6.22
351,"Carne, bovina, coxão mole, sem gordura, cozido",,218.6751,32.38333333333333,0.0,8.913333333333332
352,"Carne, bovina, coxão mole, sem gordura, cru",,169.06596666666667,21.23,0.0,8.693333333333333
353,"Carne, bovina, cupim, assado",,330.1002908333333,28.63125,0.0,23.042666666666666
354,"Carne, bovina, cupim, cru",,221.3975,19.536666666666665,0.0,15.296666666666667
355,"Carne, bovina, fígado, cru",,141.04586666666665,20.713333333333335,1.106666666666668,5.3566666666666665
356,"Carne, bovina, fígado, grelhado",,225.0264,29.86,4.2,9.01
357,"Carne, bovina, filé mingnon, sem gordura, cru",,142.86426666666665,21.6,0.0,5.613333333333333
358,"Carne, bovina, filé mingnon, sem gordura, grelhado",,219.70259999999996,32.8,0.0,8.83
359,"Carne, bovina, flanco, sem gordura, cozido",,195.5753666666667,29.37666666666667,0.0,7.77
360,"Carne, bovina, flanco, sem gordura, cru",,141.46009999999998,19.996666666666666,0.0,6.216666666666666
361,"Carne, bovina, fraldinha, com gordura, cozida",,338.44573333333335,24.24,0.0,26.046666666666667
362,"Carne, bovina, fraldinha, com gordura, crua",,220.72376666666662,17.583333333333332,0.0,16.146666666666665
363,"Carne, bovina, lagarto, cozido",,222.46856666666667,32.86333333333334,0.0,9.106666666666667
364,"Carne, bovina, lagarto, cru",,134.86456666666663,20.543333333333333,0.0,5.226666666666667
365,"Carne, bovina, língua, cozida",,314.9016,21.366666666666664,0.0,24.796666666666667
366,"Carne, bovina, língua, crua",,215.24976666666663,17.09,0.0,15.773333333333333
367,"Carne, bovina, maminha, crua",,152.76586666666665,20.933333333333334,0.0,7.026666666666666
368,"Carne, bovina, maminha, grelhada",,153.0896758333333,30.735416666666666,0.0,2.422333333333333
369,"Carne, bovina, miolo de alcatra, sem gordura, cru",,162.87123333333332,21.61,0.0,7.826666666666667
370,"Carne, bovina, miolo de alcatra, sem gordura, grelhado",,241.36396666666667,31.93,0.0,11.643333333333336
371,"Carne, bovina, músculo, sem gordura, cozido",,193.80033333333333,31.233333333333334,0.0,6.7
372,"Carne, bovina, músculo, sem gordura, cru",,141.581,21.56,0.0,5.49
373,"Carne, bovina, paleta, com gordura, crua",,158.7099,21.41,0.0,7.46
374,"Carne, bovina, paleta, sem gordura, cozida",,193.65239999999997,29.72,0.0,7.4
375,"Carne, bovina, paleta, sem gordura, crua",,140.9415,21.03,0.0,5.67
376,"Carne, bovina, patinho, sem gordura, cru",,133.46889999999996,21.72333333333333,0.0,4.513333333333333
377,"Carne, bovina, patinho, sem gordura, grelhado",,219.25926666666663,35.9,0.0,7.3133333333333335
378,"Carne, bovina, peito, sem gordura, cozido",,338.4731333333333,22.24666666666667,0.0,26.99333333333333
379,"Carne, bovina, peito, sem gordura, cru",,259.2756333333333,17.55666666666667,0.0,20.433333333333334
380,"Carne, bovina, picanha, com gordura, crua",,212.8794333333333,18.823333333333334,0.0,14.69
381,"Carne, bovina, picanha, com gordura, grelhada",,288.7670916666666,26.42083333333333,0.0,19.506666666666664
382,"Carne, bovina, picanha, sem gordura, crua",,133.52236666666667,21.25,0.0,4.743333333333333
383,"Carne, bovina, picanha, sem gordura, grelhada",,238.4681333333333,31.906666666666666,0.0,11.333333333333334
384,"Carne, bovina, seca, cozida",,312.79903369144597,26.93125,0.0,21.929333333333332
385,"Carne, bovina, seca, crua",,312.7484279036522,19.65833333333333,0.0,25.36666666666667
386,"Coxinha de frango, frita",,283.048,9.610416666666666,34.520583333333335,11.835999999999999
387,"Croquete, de carne, cru",,245.77192529714108,12.04375,13.949583333333331,15.561
388,"Croquete, de carne, frito",,346.7420146474044,16.8625,18.146166666666673,22.673333333333332
389,"Empada de frango, pré-cozida, assada",,358.1916666666667,6.94375,47.49291666666666,15.605
390,"Empada, de frango, pré-cozida",,377.4796666666667,7.34375,35.52891666666668,22.887666666666664
391,"Frango, asa, com pele, crua",,213.18833333333333,18.1,0.0,15.066666666666668
392,"Frango, caipira, inteiro, com pele, cozido",,242.88932666666665,23.883333333333333,0.0,15.615666666666668
393,"Frango, caipira, inteiro, sem pele, cozido",,195.76029666666665,29.575,0.0,7.702333333333333
394,"Frango, coração, cru",,221.50283333333334,12.583333333333336,0.0,18.6
395,"Frango, coração, grelhado",,207.27364333333327,22.439583333333335,0.6074166666666578,12.095999999999998
396,"Frango, coxa, com pele, assada",,215.1186475329399,28.491666666666664,0.05833333333334001,10.361333333333333
397,"Frango, coxa, com pele, crua",,161.47473333333332,17.093333333333334,0.0,9.81
398,"Frango, coxa, sem pele, cozida",,167.42803216441473,26.858333333333334,0.0,5.847333333333332
399,"Frango, coxa, sem pele, crua",,119.94746666666661,17.813333333333333,0.01999999999999702,4.8566666666666665
400,"Frango, fígado, cru",,106.48456666666667,17.58666666666667,0,3.49
401,"Frango, filé, à milanesa",,220.87277999999998,28.46041666666667,7.512916666666662,7.790666666666667
402,"Frango, inteiro, com pele, cru",,226.31916666666666,16.44333333333333,0.0,17.30666666666667
403,"Frango, inteiro, sem pele, assado",,187.3377966666667,28.025,0.0,7.5023333333333335
404,"Frango, inteiro, sem pele, cozido",,170.38997583333332,24.985416666666662,0.0,7.062333333333334
